Date,Price,BE Load,BE Wind,CH Price,DE Wind,Av. Hourly Temp
2021-09-06 21:00:00,110.79,8539.0,473,127.19,1436.75,17.5
2021-09-06 22:00:00,110.72,8177.25,312,120.44,1249.0,16.7
2021-09-06 23:00:00,112.0,7927.25,275,115.72,1185.5,16.5
2021-09-07 00:00:00,108.52,7833.25,243,113.05,1150.5,15.6
2021-09-07 01:00:00,108.7,7885.5,218,108.26,1083.0,15.1
2021-09-07 02:00:00,109.06,8177.0,204,109.08,1062.25,14.9
2021-09-07 03:00:00,111.75,8963.25,203,122.34,1096.0,14.8
2021-09-07 04:00:00,145.38,9749.25,213,137.08,1155.5,14.4
2021-09-07 05:00:00,167.98,10317.5,228,140.04,1112.25,14.3
2021-09-07 06:00:00,185.69,10575.25,199,145.04,950.0,14.4
2021-09-07 07:00:00,142.5,10636.25,120,140.03,703.0,16.2
2021-09-07 08:00:00,134.51,10717.75,99,131.85,591.25,19.6
2021-09-07 09:00:00,120.1,10589.25,133,124.23,577.0,21.8
2021-09-07 10:00:00,111.71,10482.5,161,119.27,557.75,23.4
2021-09-07 11:00:00,108.84,10339.75,179,114.24,543.0,24.4
2021-09-07 12:00:00,108.28,10199.75,196,111.44,551.25,25.6
2021-09-07 13:00:00,107.98,10107.75,222,113.21,555.75,26.5
2021-09-07 14:00:00,113.07,10186.75,274,124.38,564.5,26.5
2021-09-07 15:00:00,137.21,10310.25,373,133.08,596.75,26.4
2021-09-07 16:00:00,151.13,10178.75,512,143.29,767.75,26.0
2021-09-07 17:00:00,186.1,10081.25,745,142.98,1271.25,25.3
2021-09-07 18:00:00,167.18,10009.75,1027,144.88,1968.5,23.8
2021-09-07 19:00:00,141.32,9728.25,1182,136.89,2722.0,21.8
2021-09-07 20:00:00,126.5,9351.75,1257,128.89,3315.0,20.8
2021-09-07 21:00:00,109.1,8850.25,1267,111.57,3737.75,20.0
2021-09-07 22:00:00,115.0,8442.25,1049,108.09,3889.75,19.4
2021-09-07 23:00:00,110.0,8147.75,984,107.88,3990.5,18.6
2021-09-08 00:00:00,106.62,8034.5,903,105.64,3978.0,18.0
2021-09-08 01:00:00,104.8,8054.0,816,103.81,3849.75,16.3
2021-09-08 02:00:00,115.38,8317.0,737,102.95,3732.5,15.9
2021-09-08 03:00:00,117.43,9113.0,697,108.19,3690.75,15.3
2021-09-08 04:00:00,146.98,9879.5,708,135.12,3778.75,14.8
2021-09-08 05:00:00,152.8,10425.75,744,154.46,3831.75,14.4
2021-09-08 06:00:00,150.51,10710.75,640,148.31,3367.75,14.7
2021-09-08 07:00:00,138.0,10772.5,448,137.61,2305.5,17.5
2021-09-08 08:00:00,124.17,10803.5,386,127.84,1637.25,20.2
2021-09-08 09:00:00,109.46,10667.5,444,119.72,1697.0,22.5
2021-09-08 10:00:00,114.58,10504.0,550,120.0,1933.25,24.3
2021-09-08 11:00:00,106.63,10400.5,652,119.43,2105.75,25.6
2021-09-08 12:00:00,107.05,10418.25,729,118.53,2166.25,26.9
2021-09-08 13:00:00,109.08,10330.75,764,108.04,2188.0,27.0
2021-09-08 14:00:00,117.52,10437.75,804,117.49,2272.75,27.5
2021-09-08 15:00:00,136.03,10568.75,820,131.51,2530.25,27.5
2021-09-08 16:00:00,152.21,10395.5,816,143.58,3232.25,27.0
2021-09-08 17:00:00,171.17,10261.0,881,156.41,4673.75,26.0
2021-09-08 18:00:00,152.36,10136.75,1020,153.97,6740.5,22.4
2021-09-08 19:00:00,137.11,9795.5,1147,138.62,8319.25,20.1
2021-09-08 20:00:00,125.01,9413.75,1245,127.02,9159.75,18.9
2021-09-08 21:00:00,110.54,8773.5,1275,111.06,9475.75,18.4
2021-09-08 22:00:00,107.73,8412.5,1430,124.01,9405.75,17.9
2021-09-08 23:00:00,107.72,8217.25,1341,115.07,9180.75,17.8
2021-09-09 00:00:00,105.03,8104.5,1162,117.95,8753.0,19.1
2021-09-09 01:00:00,101.88,8118.5,885,104.92,8353.0,18.9
2021-09-09 02:00:00,103.16,8388.0,644,105.22,7987.0,18.8
2021-09-09 03:00:00,109.02,9136.25,544,110.85,7843.5,18.0
2021-09-09 04:00:00,138.38,9969.75,530,137.63,7885.25,17.7
2021-09-09 05:00:00,148.05,10480.5,543,150.39,7890.5,18.5
2021-09-09 06:00:00,149.43,10664.25,477,153.7,6770.75,19.2
2021-09-09 07:00:00,144.99,10627.5,417,143.22,4837.5,19.5
2021-09-09 08:00:00,146.26,10656.25,399,137.87,3666.0,20.9
2021-09-09 09:00:00,143.67,10548.25,371,134.07,3475.0,21.9
2021-09-09 10:00:00,128.88,10447.0,346,130.35,3607.0,22.8
2021-09-09 11:00:00,126.9,10303.25,319,132.02,3761.5,24.0
2021-09-09 12:00:00,123.45,10240.0,289,130.89,3847.0,23.4
2021-09-09 13:00:00,123.83,10157.25,277,132.01,3826.75,24.8
2021-09-09 14:00:00,137.0,10284.25,277,136.37,3763.25,25.1
2021-09-09 15:00:00,149.97,10445.5,282,141.62,3633.25,24.6
2021-09-09 16:00:00,178.72,10374.5,304,151.69,3672.25,23.5
2021-09-09 17:00:00,205.29,10331.0,303,156.22,4315.5,23.2
2021-09-09 18:00:00,193.18,10201.5,275,155.89,5268.5,19.7
2021-09-09 19:00:00,148.0,9806.5,246,142.57,6083.75,18.2
2021-09-09 20:00:00,139.86,9398.5,253,134.0,6511.5,18.4
2021-09-09 21:00:00,124.11,8780.75,268,120.76,6606.75,18.9
2021-09-09 22:00:00,119.01,8406.75,349,119.35,6814.25,18.8
2021-09-09 23:00:00,114.43,8135.5,362,115.0,6598.0,18.6
2021-09-10 00:00:00,113.88,8066.0,379,113.63,6223.5,18.7
2021-09-10 01:00:00,111.67,8057.0,393,112.26,5810.25,18.3
2021-09-10 02:00:00,113.82,8332.5,393,112.78,5422.5,18.0
2021-09-10 03:00:00,117.58,9048.0,399,119.55,5113.0,17.9
2021-09-10 04:00:00,145.45,9785.5,390,145.95,4842.5,17.3
2021-09-10 05:00:00,158.07,10276.0,378,153.8,4571.0,17.3
2021-09-10 06:00:00,164.1,10490.75,371,159.17,3887.5,17.7
2021-09-10 07:00:00,156.66,10504.25,374,152.19,3074.5,18.2
2021-09-10 08:00:00,149.22,10545.75,400,145.97,2685.25,19.3
2021-09-10 09:00:00,144.22,10373.0,421,140.49,2816.0,19.5
2021-09-10 10:00:00,140.0,10207.25,446,137.97,3004.75,18.9
2021-09-10 11:00:00,128.0,10026.5,486,136.03,3158.25,18.5
2021-09-10 12:00:00,120.52,9871.75,518,136.07,3219.75,20.0
2021-09-10 13:00:00,130.61,9831.0,519,136.01,3181.0,21.0
2021-09-10 14:00:00,140.09,9925.75,506,138.8,3089.0,21.4
2021-09-10 15:00:00,156.03,10045.25,543,144.95,2979.75,18.6
2021-09-10 16:00:00,160.87,9968.5,626,148.82,2872.75,20.1
2021-09-10 17:00:00,160.1,9890.0,699,158.04,3077.75,20.7
2021-09-10 18:00:00,159.31,9758.5,772,158.18,3565.0,19.7
2021-09-10 19:00:00,148.64,9453.25,889,146.28,4160.5,18.6
2021-09-10 20:00:00,141.52,9091.0,1023,139.31,4745.5,18.2
2021-09-10 21:00:00,132.66,8537.75,1085,130.87,5311.25,17.6
2021-09-10 22:00:00,140.16,8095.5,1221,135.26,4768.0,17.2
2021-09-10 23:00:00,129.77,7776.25,1246,120.74,4986.75,16.3
2021-09-11 00:00:00,115.96,7607.0,1267,119.02,5135.5,16.0
2021-09-11 01:00:00,109.82,7453.0,1283,118.92,5191.25,15.6
2021-09-11 02:00:00,110.02,7529.25,1302,113.73,5280.25,15.4
2021-09-11 03:00:00,111.21,7794.5,1330,117.86,5497.25,15.9
2021-09-11 04:00:00,130.06,8047.25,1361,121.43,5804.5,15.9
2021-09-11 05:00:00,136.12,8521.0,1384,128.14,6084.5,15.7
2021-09-11 06:00:00,143.46,8970.5,1359,135.73,6159.0,15.6
2021-09-11 07:00:00,145.03,9198.5,1340,135.34,6229.0,15.8
2021-09-11 08:00:00,141.32,9281.75,1348,126.65,6566.5,16.4
2021-09-11 09:00:00,133.68,9183.5,1347,121.18,7006.5,17.3
2021-09-11 10:00:00,122.02,9038.75,1344,118.56,7309.5,17.6
2021-09-11 11:00:00,111.59,8829.25,1377,112.61,7619.75,18.4
2021-09-11 12:00:00,109.7,8698.5,1411,109.03,8063.0,19.0
2021-09-11 13:00:00,109.66,8715.5,1359,112.51,8284.0,18.5
2021-09-11 14:00:00,112.36,8867.5,1262,114.97,8295.0,19.6
2021-09-11 15:00:00,129.2,9060.25,1104,124.27,8082.75,19.7
2021-09-11 16:00:00,146.98,9125.0,920,137.67,7613.75,19.8
2021-09-11 17:00:00,155.09,9101.5,924,147.35,7202.0,19.5
2021-09-11 18:00:00,153.9,9014.0,1133,149.52,7061.0,18.9
2021-09-11 19:00:00,145.03,8803.0,1279,139.43,7140.5,17.8
2021-09-11 20:00:00,138.68,8494.0,1297,133.03,7407.25,16.9
2021-09-11 21:00:00,121.08,8097.5,1220,121.11,7821.25,15.6
2021-09-11 22:00:00,136.23,7718.0,897,119.15,8017.75,14.7
2021-09-11 23:00:00,122.53,7457.75,778,108.54,8264.5,14.2
2021-09-12 00:00:00,104.33,7328.25,634,105.03,8517.25,13.9
2021-09-12 01:00:00,101.32,7270.75,535,101.87,8543.75,12.7
2021-09-12 02:00:00,97.57,7321.25,478,100.5,8410.25,12.2
2021-09-12 03:00:00,97.64,7437.75,420,99.76,8239.5,12.2
2021-09-12 04:00:00,115.07,7560.75,385,104.7,8151.0,11.8
2021-09-12 05:00:00,101.34,7843.75,363,116.79,7971.25,12.5
2021-09-12 06:00:00,106.41,8273.0,296,118.62,7634.0,12.9
2021-09-12 07:00:00,107.17,8551.5,219,111.69,7377.25,13.9
2021-09-12 08:00:00,101.92,8697.5,198,111.24,7539.25,15.3
2021-09-12 09:00:00,100.83,8783.25,191,101.58,7940.0,16.6
2021-09-12 10:00:00,95.48,8477.5,182,97.47,8442.5,18.3
2021-09-12 11:00:00,81.07,8210.0,174,81.1,9095.5,18.9
2021-09-12 12:00:00,69.68,8113.75,165,73.86,9762.75,19.4
2021-09-12 13:00:00,78.09,8062.5,163,83.88,10197.5,20.1
2021-09-12 14:00:00,100.8,8349.75,179,96.98,10276.0,20.0
2021-09-12 15:00:00,120.16,8725.0,205,109.53,9937.25,20.2
2021-09-12 16:00:00,136.37,8963.0,226,140.76,9208.75,19.9
2021-09-12 17:00:00,150.0,9114.0,284,152.62,8561.5,19.6
2021-09-12 18:00:00,162.03,9149.25,401,154.92,8153.75,18.6
2021-09-12 19:00:00,147.62,8818.75,456,144.66,7789.75,17.6
2021-09-12 20:00:00,129.07,8418.75,466,137.56,7500.0,16.7
2021-09-12 21:00:00,124.5,7998.5,427,121.43,7347.75,15.6
2021-09-12 22:00:00,113.01,7653.0,205,119.79,6677.5,14.7
2021-09-12 23:00:00,108.2,7462.75,200,115.89,6459.5,15.0
2021-09-13 00:00:00,103.92,7417.0,197,111.49,6299.0,14.7
2021-09-13 01:00:00,103.79,7499.0,192,110.4,5982.0,13.9
2021-09-13 02:00:00,104.85,7845.5,193,110.56,5623.75,13.9
2021-09-13 03:00:00,110.01,8739.0,188,119.28,5256.75,13.5
2021-09-13 04:00:00,152.08,9579.75,178,142.73,4894.25,12.9
2021-09-13 05:00:00,166.18,10212.25,156,156.1,4383.5,12.3
2021-09-13 06:00:00,179.06,10578.75,121,159.61,3729.0,12.3
2021-09-13 07:00:00,157.0,10693.25,108,153.01,3160.25,13.2
2021-09-13 08:00:00,147.93,10722.75,125,145.23,3105.75,15.3
2021-09-13 09:00:00,140.06,10561.5,144,142.66,3035.0,16.6
2021-09-13 10:00:00,135.3,10385.5,140,141.69,2850.25,18.5
2021-09-13 11:00:00,125.54,10306.0,119,138.84,2700.25,19.0
2021-09-13 12:00:00,130.72,10209.0,109,135.45,2464.25,19.4
2021-09-13 13:00:00,141.63,10207.75,111,137.63,2153.5,20.2
2021-09-13 14:00:00,150.93,10376.5,129,144.98,1810.0,21.0
2021-09-13 15:00:00,159.09,10575.25,173,154.51,1441.25,20.6
2021-09-13 16:00:00,184.61,10423.0,239,162.5,1163.0,20.6
2021-09-13 17:00:00,203.32,10315.75,421,171.08,1280.25,19.8
2021-09-13 18:00:00,198.22,10136.75,697,168.6,1585.75,18.8
2021-09-13 19:00:00,160.91,9736.0,822,155.0,1982.75,17.8
2021-09-13 20:00:00,147.15,9279.75,836,145.99,2331.0,16.8
2021-09-13 21:00:00,131.18,8636.5,847,137.88,2558.0,16.1
2021-09-13 22:00:00,122.23,8271.5,933,136.41,2523.5,15.6
2021-09-13 23:00:00,121.59,8031.5,960,125.85,2608.0,15.1
2021-09-14 00:00:00,113.83,7937.25,979,122.51,2627.75,14.5
2021-09-14 01:00:00,107.84,7922.0,974,120.47,2573.0,13.9
2021-09-14 02:00:00,110.03,8235.0,932,119.8,2496.5,13.7
2021-09-14 03:00:00,122.03,9049.25,850,127.3,2449.0,13.5
2021-09-14 04:00:00,149.9,9886.75,757,157.86,2504.25,13.6
2021-09-14 05:00:00,167.92,10373.5,690,175.86,2543.5,13.5
2021-09-14 06:00:00,174.72,10589.5,586,178.25,2286.25,13.6
2021-09-14 07:00:00,162.9,10644.75,464,164.14,1586.75,14.8
2021-09-14 08:00:00,152.15,10700.25,367,155.55,1013.25,16.6
2021-09-14 09:00:00,152.6,10549.5,318,149.02,1028.25,19.8
2021-09-14 10:00:00,147.32,10440.5,287,145.07,1179.75,20.8
2021-09-14 11:00:00,146.33,10268.5,277,144.31,1269.25,20.6
2021-09-14 12:00:00,148.14,10191.75,340,145.09,1356.5,20.7
2021-09-14 13:00:00,151.16,10167.0,450,145.97,1497.25,20.8
2021-09-14 14:00:00,158.72,10311.0,507,151.44,1746.0,21.1
2021-09-14 15:00:00,174.18,10442.5,566,161.96,2095.75,20.6
2021-09-14 16:00:00,207.4,10317.0,640,177.39,2954.0,21.2
2021-09-14 17:00:00,200.0,10281.75,550,184.94,4844.5,20.7
2021-09-14 18:00:00,177.66,10130.5,413,178.82,7255.5,20.2
2021-09-14 19:00:00,155.4,9710.0,362,157.24,9359.5,19.7
2021-09-14 20:00:00,144.65,9294.0,375,145.03,10708.25,19.7
2021-09-14 21:00:00,122.0,8637.5,409,131.26,11364.75,19.0
2021-09-14 22:00:00,135.08,8299.75,205,129.79,11647.25,18.4
2021-09-14 23:00:00,133.4,8074.25,187,128.64,11443.5,18.2
2021-09-15 00:00:00,128.95,7999.5,181,120.53,10861.25,18.4
2021-09-15 01:00:00,123.1,8012.5,198,119.88,10270.25,18.5
2021-09-15 02:00:00,128.01,8267.5,230,116.63,9790.75,18.2
2021-09-15 03:00:00,137.01,9031.75,295,129.44,9399.0,17.8
2021-09-15 04:00:00,166.94,9850.5,372,161.37,9200.25,18.0
2021-09-15 05:00:00,180.76,10338.0,413,178.95,8922.75,18.0
2021-09-15 06:00:00,192.11,10598.0,416,194.88,8108.25,18.2
2021-09-15 07:00:00,191.32,10640.5,425,189.86,6831.25,18.0
2021-09-15 08:00:00,187.42,10681.5,477,178.95,5868.0,18.0
2021-09-15 09:00:00,180.8,10485.75,529,175.33,5478.0,18.4
2021-09-15 10:00:00,180.0,10310.0,577,174.34,5181.5,18.2
2021-09-15 11:00:00,175.74,10175.5,686,170.62,5029.75,18.3
2021-09-15 12:00:00,175.76,10174.0,821,167.18,5048.5,19.2
2021-09-15 13:00:00,179.09,10135.0,954,169.85,5080.5,19.9
2021-09-15 14:00:00,178.14,10257.25,1010,174.38,5110.5,18.8
2021-09-15 15:00:00,187.64,10381.5,949,177.24,5219.0,18.7
2021-09-15 16:00:00,192.78,10265.75,864,180.87,5486.5,18.4
2021-09-15 17:00:00,196.58,10210.5,799,196.72,6020.75,17.8
2021-09-15 18:00:00,190.0,10028.25,779,184.42,6681.75,17.1
2021-09-15 19:00:00,176.78,9643.75,746,169.22,7242.25,16.6
2021-09-15 20:00:00,162.98,9258.25,656,160.07,7681.0,16.3
2021-09-15 21:00:00,153.02,8747.25,518,147.9,8133.5,15.3
2021-09-15 22:00:00,131.45,8411.25,290,155.36,12174.5,13.6
2021-09-15 23:00:00,129.4,8131.0,275,144.02,12538.5,12.5
2021-09-16 00:00:00,131.0,8007.25,277,139.79,12629.25,12.0
2021-09-16 01:00:00,117.05,8022.75,283,134.38,12802.5,11.6
2021-09-16 02:00:00,115.19,8331.5,282,137.16,13229.75,11.4
2021-09-16 03:00:00,135.03,9142.25,276,156.02,13646.75,11.8
2021-09-16 04:00:00,169.72,10026.25,265,168.75,14169.75,11.8
2021-09-16 05:00:00,194.0,10491.0,268,189.26,14525.75,11.5
2021-09-16 06:00:00,197.81,10703.0,247,196.78,14780.5,12.4
2021-09-16 07:00:00,193.91,10689.5,190,189.04,15160.5,13.1
2021-09-16 08:00:00,186.68,10789.75,165,183.97,15739.0,14.4
2021-09-16 09:00:00,188.78,10667.75,191,182.63,16405.0,16.3
2021-09-16 10:00:00,189.0,10560.5,248,184.66,16892.0,18.1
2021-09-16 11:00:00,186.0,10422.25,315,181.08,17280.75,19.0
2021-09-16 12:00:00,186.69,10455.5,365,179.39,17750.5,20.1
2021-09-16 13:00:00,181.45,10427.25,366,177.98,18000.75,20.2
2021-09-16 14:00:00,175.39,10563.75,324,173.01,17790.25,19.6
2021-09-16 15:00:00,178.71,10632.25,249,172.09,17028.25,20.2
2021-09-16 16:00:00,188.11,10465.25,164,188.86,15948.5,20.3
2021-09-16 17:00:00,197.59,10423.5,126,199.04,15034.25,19.8
2021-09-16 18:00:00,198.02,10213.25,143,192.87,14265.75,18.7
2021-09-16 19:00:00,179.78,9798.25,191,180.13,13614.5,16.3
2021-09-16 20:00:00,170.42,9376.25,270,168.09,12897.75,15.1
2021-09-16 21:00:00,138.1,8705.0,354,160.05,12313.25,14.3
2021-09-16 22:00:00,152.99,8283.75,50,137.71,10949.0,13.6
2021-09-16 23:00:00,135.43,8066.5,55,137.01,10676.0,13.4
2021-09-17 00:00:00,135.12,7964.25,68,136.92,10139.75,12.7
2021-09-17 01:00:00,124.94,7951.0,96,132.86,9656.25,13.0
2021-09-17 02:00:00,125.92,8238.25,125,128.44,9315.75,12.8
2021-09-17 03:00:00,134.87,9033.0,151,136.86,8920.75,12.9
2021-09-17 04:00:00,169.27,9892.0,169,167.56,8421.75,12.6
2021-09-17 05:00:00,181.97,10394.75,195,182.96,7957.5,11.8
2021-09-17 06:00:00,188.17,10698.25,202,188.14,7538.5,11.8
2021-09-17 07:00:00,182.86,10718.75,176,183.41,7349.0,13.0
2021-09-17 08:00:00,175.33,10772.25,168,175.46,7394.5,13.7
2021-09-17 09:00:00,167.13,10583.75,183,166.78,7477.0,15.3
2021-09-17 10:00:00,160.3,10380.5,172,163.63,7640.25,16.7
2021-09-17 11:00:00,140.66,10189.5,139,156.21,7856.25,19.5
2021-09-17 12:00:00,140.66,10017.25,96,150.75,7987.75,20.5
2021-09-17 13:00:00,140.66,9880.75,67,149.51,7794.25,20.6
2021-09-17 14:00:00,140.66,9998.0,42,157.01,7223.75,21.2
2021-09-17 15:00:00,165.53,10094.5,26,172.59,6220.0,21.6
2021-09-17 16:00:00,191.16,9976.25,23,183.65,5125.0,21.3
2021-09-17 17:00:00,196.68,9942.75,31,188.99,4462.25,20.1
2021-09-17 18:00:00,185.2,9732.5,39,187.07,4161.0,18.0
2021-09-17 19:00:00,179.04,9406.25,48,178.07,4069.75,16.6
2021-09-17 20:00:00,171.27,9019.25,64,168.96,4058.5,15.7
2021-09-17 21:00:00,153.92,8470.0,85,151.08,4041.0,14.8
2021-09-17 22:00:00,149.59,8098.0,242,152.02,3682.75,14.3
2021-09-17 23:00:00,130.64,7785.0,279,143.84,3628.0,13.9
2021-09-18 00:00:00,125.43,7628.25,293,138.38,3593.25,13.7
2021-09-18 01:00:00,120.62,7548.25,282,132.19,3593.0,13.5
2021-09-18 02:00:00,115.02,7549.75,252,131.3,3676.0,13.2
2021-09-18 03:00:00,117.01,7811.75,223,132.98,3754.25,12.8
2021-09-18 04:00:00,127.06,8107.5,207,145.38,3869.5,12.7
2021-09-18 05:00:00,149.09,8583.75,224,159.12,3889.5,12.5
2021-09-18 06:00:00,162.5,9059.75,198,157.98,3746.75,12.0
2021-09-18 07:00:00,155.09,9253.5,140,156.14,3538.0,13.2
2021-09-18 08:00:00,132.88,9353.0,125,143.95,3465.75,17.1
2021-09-18 09:00:00,126.8,9296.25,146,138.87,3478.25,19.2
2021-09-18 10:00:00,127.94,9133.25,175,135.16,3447.0,20.7
2021-09-18 11:00:00,123.67,8901.75,209,124.14,3473.75,21.8
2021-09-18 12:00:00,121.12,8760.75,224,122.83,3596.75,21.5
2021-09-18 13:00:00,119.28,8743.25,219,125.66,3710.0,21.9
2021-09-18 14:00:00,125.94,8935.0,205,130.09,3892.25,22.7
2021-09-18 15:00:00,136.81,9141.0,202,144.96,4212.5,22.3
2021-09-18 16:00:00,182.47,9200.75,232,161.78,4727.5,21.4
2021-09-18 17:00:00,179.91,9301.25,317,170.05,5787.5,20.4
2021-09-18 18:00:00,178.97,9127.0,470,171.4,7193.25,18.8
2021-09-18 19:00:00,151.32,8805.5,600,153.37,8580.5,17.7
2021-09-18 20:00:00,135.49,8487.0,685,142.55,9553.75,17.4
2021-09-18 21:00:00,149.02,7995.25,693,136.97,10011.5,16.9
2021-09-18 22:00:00,91.57,7619.75,939,137.52,10705.75,16.3
2021-09-18 23:00:00,84.91,7356.0,842,136.14,10313.0,15.8
2021-09-19 00:00:00,80.09,7241.25,748,113.94,9829.5,15.2
2021-09-19 01:00:00,77.3,7174.25,668,109.97,9508.75,14.8
2021-09-19 02:00:00,73.15,7211.0,608,104.02,9432.0,14.5
2021-09-19 03:00:00,75.83,7360.75,548,104.01,9535.25,14.0
2021-09-19 04:00:00,78.39,7541.5,466,97.04,9812.75,13.3
2021-09-19 05:00:00,79.15,7870.25,386,74.0,10021.25,13.0
2021-09-19 06:00:00,83.82,8329.5,274,83.23,9567.0,12.8
2021-09-19 07:00:00,84.74,8601.5,162,112.07,8850.25,12.9
2021-09-19 08:00:00,80.17,8699.0,82,122.08,8558.5,14.3
2021-09-19 09:00:00,80.65,8782.25,52,135.33,8322.75,16.6
2021-09-19 10:00:00,86.58,8536.0,39,136.16,7712.0,18.1
2021-09-19 11:00:00,79.12,8277.75,34,136.09,7082.25,19.5
2021-09-19 12:00:00,74.16,8155.0,37,132.4,6787.75,20.5
2021-09-19 13:00:00,78.1,8152.5,35,134.09,6698.5,21.4
2021-09-19 14:00:00,83.75,8445.5,38,136.18,6724.0,20.5
2021-09-19 15:00:00,120.0,8812.0,45,137.99,6818.25,20.2
2021-09-19 16:00:00,157.25,9044.0,48,138.61,7007.5,20.6
2021-09-19 17:00:00,167.73,9203.5,60,138.61,7691.25,19.7
2021-09-19 18:00:00,170.63,9161.0,85,137.55,8540.25,17.4
2021-09-19 19:00:00,157.44,8754.5,105,138.71,9008.25,16.4
2021-09-19 20:00:00,157.51,8386.25,156,138.64,8973.25,16.0
2021-09-19 21:00:00,149.38,7997.25,214,137.42,8488.75,15.4
2021-09-19 22:00:00,142.79,7695.0,164,106.16,6866.5,14.4
2021-09-19 23:00:00,130.35,7512.75,171,100.33,6058.25,13.5
2021-09-20 00:00:00,116.23,7426.5,185,96.23,5548.25,13.2
2021-09-20 01:00:00,126.35,7493.0,210,96.26,5227.75,13.4
2021-09-20 02:00:00,120.0,7855.5,238,98.9,5063.25,13.8
2021-09-20 03:00:00,118.2,8750.75,257,118.56,4994.0,13.8
2021-09-20 04:00:00,161.33,9694.75,265,155.25,4927.0,12.9
2021-09-20 05:00:00,179.52,10296.0,269,175.52,4765.25,12.6
2021-09-20 06:00:00,188.64,10604.5,238,180.0,4172.0,11.5
2021-09-20 07:00:00,180.0,10645.25,208,172.69,3172.75,12.7
2021-09-20 08:00:00,172.67,10599.25,246,167.18,2442.0,13.6
2021-09-20 09:00:00,164.0,10366.25,320,162.07,2089.75,15.2
2021-09-20 10:00:00,155.0,10189.25,410,159.16,1692.75,15.4
2021-09-20 11:00:00,149.76,10069.25,511,154.97,1323.75,17.0
2021-09-20 12:00:00,142.28,10024.5,621,150.29,1165.25,17.0
2021-09-20 13:00:00,150.16,10053.0,762,155.26,1188.25,18.2
2021-09-20 14:00:00,161.97,10292.5,932,163.34,1365.5,18.0
2021-09-20 15:00:00,172.33,10503.25,1040,173.07,1636.5,17.9
2021-09-20 16:00:00,179.98,10426.0,1026,176.34,1956.25,17.4
2021-09-20 17:00:00,209.4,10376.0,1053,182.53,2385.25,16.5
2021-09-20 18:00:00,185.8,10096.0,1062,184.48,2697.75,15.5
2021-09-20 19:00:00,171.15,9622.75,974,169.6,2747.25,14.9
2021-09-20 20:00:00,154.53,9167.75,876,158.87,2504.5,14.2
2021-09-20 21:00:00,133.48,8506.25,722,139.24,2105.5,13.4
2021-09-20 22:00:00,130.12,8158.75,627,136.79,1822.25,12.4
2021-09-20 23:00:00,128.01,7941.5,424,131.64,1587.0,12.6
2021-09-21 00:00:00,121.34,7853.75,332,125.52,1573.0,12.1
2021-09-21 01:00:00,114.94,7888.0,279,120.52,1731.75,11.1
2021-09-21 02:00:00,119.04,8193.5,239,120.06,2110.25,10.2
2021-09-21 03:00:00,133.97,9026.25,202,130.63,2610.0,9.6
2021-09-21 04:00:00,170.0,9971.0,174,164.42,3146.0,10.1
2021-09-21 05:00:00,191.06,10427.0,163,181.23,3678.75,9.7
2021-09-21 06:00:00,190.0,10656.5,138,188.57,3948.5,9.2
2021-09-21 07:00:00,176.92,10708.75,109,175.34,3834.75,9.5
2021-09-21 08:00:00,160.1,10800.0,112,170.08,3864.75,11.4
2021-09-21 09:00:00,151.8,10651.0,128,160.98,4440.0,13.4
2021-09-21 10:00:00,145.06,10539.5,129,151.93,5164.5,15.2
2021-09-21 11:00:00,132.5,10373.25,137,141.68,6036.5,16.0
2021-09-21 12:00:00,129.71,10337.25,137,138.97,6909.75,16.9
2021-09-21 13:00:00,128.53,10285.0,139,144.67,7455.75,17.7
2021-09-21 14:00:00,132.5,10415.25,153,149.64,7456.25,17.8
2021-09-21 15:00:00,165.21,10578.5,149,163.73,7077.75,17.6
2021-09-21 16:00:00,177.86,10444.0,136,176.06,6661.75,17.3
2021-09-21 17:00:00,192.22,10387.5,135,184.39,6576.5,16.5
2021-09-21 18:00:00,182.87,10054.0,122,180.91,6726.5,14.2
2021-09-21 19:00:00,163.08,9631.0,88,168.0,6908.5,12.9
2021-09-21 20:00:00,141.3,9245.25,61,155.38,7060.5,12.2
2021-09-21 21:00:00,131.18,8648.75,40,137.35,7156.25,11.5
2021-09-21 22:00:00,160.0,8324.75,52,117.82,10753.75,11.0
2021-09-21 23:00:00,103.09,8100.25,54,113.6,10474.75,10.7
2021-09-22 00:00:00,98.69,8000.75,62,109.17,9781.25,10.2
2021-09-22 01:00:00,94.6,8039.75,74,107.2,9090.0,9.7
2021-09-22 02:00:00,100.04,8344.5,93,108.1,8461.75,9.2
2021-09-22 03:00:00,119.09,9190.75,111,122.69,7856.0,8.9
2021-09-22 04:00:00,185.8,10179.5,126,164.0,7270.25,8.5
2021-09-22 05:00:00,205.03,10678.5,155,183.19,6628.5,8.6
2021-09-22 06:00:00,218.8,10909.0,188,190.17,5961.75,8.8
2021-09-22 07:00:00,185.26,10917.5,171,179.34,5378.5,9.5
2021-09-22 08:00:00,170.15,10930.5,124,169.11,5242.0,12.5
2021-09-22 09:00:00,159.93,10741.75,121,159.2,5674.75,15.7
2021-09-22 10:00:00,151.0,10553.5,129,148.67,6151.5,17.3
2021-09-22 11:00:00,139.69,10400.75,125,135.91,6552.25,18.1
2021-09-22 12:00:00,132.32,10367.75,121,134.03,7054.75,18.9
